oa_id,oa_display_name,subfield_proportion,works_count,total_subfield_count,unique_subfields
https://openalex.org/S2764995312,Journal of Interactive Advertising,43.927648578811365,387,170,[Marketing]
https://openalex.org/S93630570,Journal of Product Innovation Management,43.93511988716502,4254,1869,"[Management of Technology and Innovation, Strategy and Management]"
https://openalex.org/S14291815,Journal of Marketing Management,43.95236323036844,2687,1181,[Marketing]
https://openalex.org/S2737852900,Review of Economic Analysis,43.96887159533074,257,113,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S21663492,International Journal of Business Performance and Supply Chain Modelling,43.99038461538461,416,183,[Strategy and Management]
https://openalex.org/S149627586,Foundations and Trends® in Microeconomics,44.0,50,22,[Economics and Econometrics]
https://openalex.org/S4210238641,Economics of Planning,44.02985074626866,402,177,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2912564958,Journal of Public Budgeting Accounting & Financial Management,44.07364787111623,869,383,[Economics and Econometrics]
https://openalex.org/S134015283,International Journal of Revenue Management,44.27710843373494,332,147,"[Accounting, Finance, Marketing, 'General Economics, Econometrics and Finance']"
https://openalex.org/S127708089,Journal of Economic Literature,44.28634948866163,2249,996,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Finance]"
https://openalex.org/S149285975,Land Economics,44.29147875623071,4213,1866,[Economics and Econometrics]
https://openalex.org/S4210236701,SN Business & Economics,44.315789473684205,950,421,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S141901250,Strategic Change,44.40594059405941,2020,897,"[Management of Technology and Innovation, Accounting, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S4210201538,Applied Mobilities,44.44444444444444,216,96,[Transportation]
https://openalex.org/S2764905667,Nordisk tidskrift för politisk ekonomi,44.44444444444444,45,20,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S99707577,Business and Politics,44.638069705093834,746,333,"[Accounting, Strategy and Management, 'General Economics, Econometrics and Finance']"
https://openalex.org/S91754907,American Journal of Agricultural Economics,44.64339908952959,13180,5884,"[Strategy and Management, Economics and Econometrics]"
https://openalex.org/S2737717374,Ekonomska misao i praksa,44.81707317073171,328,147,"[Economics and Econometrics, Strategy and Management, Transportation]"
https://openalex.org/S192824152,Tourism in Marine Environments,44.827586206896555,377,169,[Transportation]
https://openalex.org/S92522684,Journal of the Academy of Marketing Science,44.93464052287582,3672,1650,[Marketing]
https://openalex.org/S2764955566,The Indian Economic Journal,44.94811578372474,3662,1646,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S3207870907,Journal of Inter-Organizational Relationships,45.0,20,9,[Strategy and Management]
https://openalex.org/S976474146,Politická ekonomie,45.02164502164502,2541,1144,"[Accounting, Economics and Econometrics]"
https://openalex.org/S72880728,The Journal of Economic Perspectives,45.17766497461929,2364,1068,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S69354472,Direct Marketing An International Journal,45.20547945205479,73,33,[Marketing]
https://openalex.org/S20613913,International Journal of Sport Management and Marketing,45.28301886792453,689,312,"[Economics and Econometrics, Marketing]"
https://openalex.org/S92709572,Journal of Interactive Marketing,45.44444444444444,900,409,[Marketing]
https://openalex.org/S4210201520,The Japanese Political Economy,45.45454545454545,154,70,"['General Economics, Econometrics and Finance', Finance]"
https://openalex.org/S2764844241,Advances in competitiveness research,45.45454545454545,121,55,"[Accounting, Strategy and Management]"
https://openalex.org/S114724389,Journal of African Business,45.53191489361702,705,321,"[Economics and Econometrics, Accounting, Management of Technology and Innovation, Business and International Management]"
https://openalex.org/S2764665428,Journal of Entrepreneurship Management and Innovation,45.65217391304348,414,189,"[Strategy and Management, Business and International Management, Management of Technology and Innovation]"
https://openalex.org/S138400101,Managerial and Decision Economics,45.65893326955274,4181,1909,"[Economics and Econometrics, Accounting, Marketing]"
https://openalex.org/S164321952,International Journal of Operations & Production Management,45.745405037440435,2938,1344,"[Strategy and Management, Management of Technology and Innovation]"
https://openalex.org/S99901373,Journal of Transportation Systems Engineering and Information Technology,45.793103448275865,1450,664,[Transportation]
https://openalex.org/S100134864,European Journal of Political Economy,45.7984721716988,2749,1259,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210171825,American Business Review,45.85365853658537,205,94,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Accounting, Finance]"
https://openalex.org/S145575934,Transportation Research Record Journal of the Transportation Research Board,45.926061206919044,38329,17603,[Transportation]
https://openalex.org/S20489460,Benchmarking An International Journal,46.03386809269162,2244,1033,"[Strategy and Management, Marketing]"
https://openalex.org/S10891802,International Journal of Technology Intelligence and Planning,46.08433734939759,332,153,[Strategy and Management]
https://openalex.org/S2764742558,International Journal of Marketing Studies,46.12021857923497,915,422,[Marketing]
https://openalex.org/S4210204559,Marketing and Management of Innovations,46.21951219512195,820,379,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S44763245,International Journal of Green Economics,46.25199362041467,627,290,"[Marketing, Economics and Econometrics]"
https://openalex.org/S25359449,International Advances in Economic Research,46.271094175285796,1837,850,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S79233773,Medical Care,46.274186908192675,9716,4496,[Economics and Econometrics]
https://openalex.org/S201928713,Review of Radical Political Economics,46.32136550912301,3398,1574,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S1086168,International Journal of Critical Accounting,46.36871508379888,537,249,[Accounting]
https://openalex.org/S44261207,Hitotsubashi journal of economics,46.40522875816993,306,142,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S76295336,Journal of Media Economics,46.412213740458014,655,304,"[Strategy and Management, Economics and Econometrics, Marketing]"
https://openalex.org/S179517972,Canadian Journal of Agricultural Economics/Revue canadienne d agroeconomie,46.42741674749434,3093,1436,"[Strategy and Management, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S144169037,Oxonomics,46.51162790697674,43,20,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S95323914,Journal of Political Economy,46.55347187024835,15784,7348,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210192748,International Journal of Academic Research in Accounting Finance and Management Sciences,46.56758669497523,1413,658,"[Accounting, Economics and Econometrics]"
https://openalex.org/S172313144,European Management Review,46.579804560260584,921,429,"[Accounting, Strategy and Management]"
https://openalex.org/S4210220312,International Journal of Logistics Research and Applications,46.75555555555555,1125,526,[Strategy and Management]
https://openalex.org/S97320426,Journal of Supply Chain Management,46.76503972758229,881,412,[Strategy and Management]
https://openalex.org/S8557221,Journal of Labor Economics,46.794208893485006,1934,905,[Economics and Econometrics]
https://openalex.org/S48393686,Revista de historia industrial,46.82622268470343,961,450,[Economics and Econometrics]
https://openalex.org/S16296580,Southern Economic Journal,46.876141761052246,10948,5132,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S4210225597,Problemy Zarządzania - Management Issues,46.89725330620549,983,461,"[Management of Technology and Innovation, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S51113653,The Engineering Economist,46.935483870967744,1860,873,"[Strategy and Management, Economics and Econometrics, Finance]"
https://openalex.org/S2898574612,Economic Analysis and Policy,46.99622382423618,2913,1369,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S97316453,Cambridge Journal of Regions Economy and Society,47.0,700,329,"[Finance, Economics and Econometrics]"
https://openalex.org/S2764807039,Service Science,47.00374531835206,534,251,[Marketing]
https://openalex.org/S2764939569,Company and securities law journal,47.008547008547005,117,55,"[Accounting, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S2764865913,Economics and Business Letters,47.03087885985748,421,198,"[Accounting, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S91213080,The Economists Voice,47.0873786407767,618,291,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S46472734,Young Consumers Insight and Ideas for Responsible Marketers,47.286821705426355,903,427,[Marketing]
https://openalex.org/S64511102,Transportation Research Part C Emerging Technologies,47.28994559742091,4963,2347,[Transportation]
https://openalex.org/S153849593,Baltic Journal of Management,47.303543913713405,649,307,"[Strategy and Management, Accounting, Management of Technology and Innovation]"
https://openalex.org/S2764821879,Journal of international management studies,47.368421052631575,19,9,"[Marketing, Strategy and Management]"
https://openalex.org/S188292526,Econ journal watch,47.368421052631575,304,144,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210235882,ZFW – Advances in Economic Geography,47.368421052631575,76,36,"[Strategy and Management, Economics and Econometrics]"
https://openalex.org/S2738132587,IZA Journal of Labor Economics,47.368421052631575,114,54,[Economics and Econometrics]
https://openalex.org/S4210168315,Ekonomski pregled,47.53661784287617,751,357,"[Strategy and Management, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2764518860,Annals of Economics and Statistics,47.72036474164133,987,471,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S161977297,Journal of Accounting & Organizational Change,47.72117962466488,746,356,"[Strategy and Management, Accounting]"
https://openalex.org/S11782782,Australasian Marketing Journal (AMJ),47.7892756349953,1063,508,"[Management of Technology and Innovation, Marketing]"
https://openalex.org/S162611689,Business Economics,47.791164658634536,996,476,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S7345157,Eastern Economic Journal,47.829232995658465,1382,661,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S57658676,Journal of Financial Management of Property and Construction,47.84580498866213,441,211,"[Strategy and Management, Economics and Econometrics]"
https://openalex.org/S4210215609,Economics ecology socium,47.90874524714829,263,126,"[Management of Technology and Innovation, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S180723199,Agribusiness,48.040885860306645,2348,1128,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Marketing]"
https://openalex.org/S48280882,Enterprise Development and Microfinance,48.04741980474198,1434,689,"[Accounting, Business and International Management, Economics and Econometrics]"
https://openalex.org/S156003414,Quantitative Economics,48.16666666666667,600,289,"[Accounting, Marketing, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S4210168767,Africa Journal of Management,48.26254826254826,259,125,"[Business and International Management, Management of Technology and Innovation]"
https://openalex.org/S2764547682,Journal of Financial Management and Analysis,48.275862068965516,58,28,"[Economics and Econometrics, Finance, Accounting]"
https://openalex.org/S120518121,Atlantic Economic Journal,48.28952106589845,2777,1341,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S17774442,American Journal of Business,48.319327731092436,238,115,"[Finance, Accounting, Marketing]"
https://openalex.org/S124549413,Journal of Economic Surveys,48.33948339483395,1626,786,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S2765036513,Australasian Accounting Business and Finance Journal,48.346456692913385,635,307,"[Finance, Strategy and Management, Accounting]"
https://openalex.org/S2764881094,International journal of business and economics,48.42767295597484,318,154,"[Finance, Accounting, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S2764651816,Academy of Entrepreneurship journal,48.47001223990208,817,396,"[Business and International Management, Management of Technology and Innovation, Accounting]"
https://openalex.org/S678965,Value in Health,48.48021283671433,75175,36445,[Economics and Econometrics]
https://openalex.org/S2736647864,Retos,48.59154929577465,284,138,"[Economics and Econometrics, Accounting]"
https://openalex.org/S42260610,African Journal of Economic and Management Studies,48.59649122807018,570,277,"[Accounting, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S69065261,International Journal of Inventory Research,48.64864864864865,148,72,[Strategy and Management]
https://openalex.org/S40814766,Journal of Marketing for HIGHER EDUCATION,48.74074074074074,675,329,"[Strategy and Management, Management of Technology and Innovation]"
https://openalex.org/S145337823,Journal of investment management,48.78048780487805,41,20,"['General Economics, Econometrics and Finance', Accounting, Strategy and Management]"
https://openalex.org/S4210201828,International Journal of Small Business and Entrepreneurship Research,48.91304347826087,92,45,"[Management of Technology and Innovation, Accounting, Economics and Econometrics]"
https://openalex.org/S4387281549,International Studies of Economics,48.96551724137931,145,71,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Accounting]"
https://openalex.org/S59042063,Asian-Pacific Economic Literature,48.99095337508699,1437,704,"['General Economics, Econometrics and Finance', Finance, Accounting]"
https://openalex.org/S4210234004,Korea International Accounting Review,49.017681728880156,1018,499,"[Strategy and Management, Accounting]"
https://openalex.org/S19358283,International Journal of Advertising,49.026708918062475,2209,1083,[Marketing]
https://openalex.org/S2898450762,Analytic Methods in Accident Research,49.152542372881356,295,145,[Transportation]
https://openalex.org/S4210168278,International Journal of Global Business and Competitiveness,49.171270718232044,181,89,"[Business and International Management, Strategy and Management, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2764833115,Value in Health Regional Issues,49.17267713194739,2357,1159,"[Finance, Economics and Econometrics]"
https://openalex.org/S2737221291,Zagreb international review of economics and business/Zagreb international review of economics & business,49.280575539568346,278,137,"[Accounting, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2738428943,Studia Universitatis „Vasile Goldis” Arad – Economics Series,49.36708860759494,237,117,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2764482395,Journal of business & entrepreneurship,49.50099800399202,501,248,"[Management of Technology and Innovation, Accounting, Economics and Econometrics]"
https://openalex.org/S4210203326,A Economia em Revista - AERE,49.528301886792455,212,105,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S4210180908,Financial Internet Quarterly,49.645390070921984,141,70,"[Economics and Econometrics, Accounting, Finance]"
https://openalex.org/S60370010,Journal of the Knowledge Economy,49.65341116380883,2741,1361,"[Strategy and Management, Economics and Econometrics]"
https://openalex.org/S120949314,Comparative Economic Studies,49.680511182108624,1252,622,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S135394783,The International Journal of Management Education,49.70544918998527,1358,675,"[Business and International Management, Management of Technology and Innovation]"
https://openalex.org/S100141487,Growth and Change,49.73035439137134,2596,1291,[Economics and Econometrics]
https://openalex.org/S31748134,Industrial Marketing Management,49.78141037825509,5261,2619,"[Strategy and Management, Marketing]"
https://openalex.org/S4393918062,Suma de Negocios,49.795918367346935,245,122,"[Accounting, Management of Technology and Innovation, Economics and Econometrics]"
https://openalex.org/S11810700,International Journal of Research in Marketing,49.827840629611416,2033,1013,[Marketing]
https://openalex.org/S2764825926,Journal of the Eastern Asia Society for transportation studies/Journal of the Eastern Asia Society for Transportation Studies,49.90950226244344,2210,1103,[Transportation]
https://openalex.org/S197981039,Economics and Politics,49.9437570303712,889,444,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210216216,Advances in accounting behavioral research,50.0,320,160,[Accounting]
https://openalex.org/S4210192545,North South Business Review,50.0,2,1,[Economics and Econometrics]
https://openalex.org/S206615888,Economic Inquiry,50.0,4256,2128,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210204738,Journal of Marketing Behavior,50.0,72,36,[Marketing]
https://openalex.org/S2764670738,Journal of Governance and Regulation,50.0,1072,536,"[Accounting, Finance, Strategy and Management]"
https://openalex.org/S2764407457,Kyoto economic review,50.0,2,1,[Economics and Econometrics]
https://openalex.org/S125733402,Investigación Económica,50.14044943820225,1424,714,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S14567820,The Journal of developing areas,50.150511739915714,1661,833,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210198543,Journal of Agribusiness in Developing and Emerging Economies,50.187265917603,534,268,"[Business and International Management, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S4210179427,Academia Revista Latinoamericana de Administración,50.252525252525245,396,199,"[Business and International Management, Strategy and Management, Accounting, Management of Technology and Innovation]"
https://openalex.org/S2764798183,South African Actuarial Journal,50.37037037037037,135,68,"[Accounting, Economics and Econometrics]"
https://openalex.org/S171720814,International Journal of Technology Management,50.395850395850395,3663,1846,"[Strategy and Management, Economics and Econometrics, Management of Technology and Innovation]"
https://openalex.org/S173807628,International Journal of Consumer Studies,50.40271301398897,2359,1189,[Marketing]
https://openalex.org/S4210230920,TEC Empresarial,50.416666666666664,240,121,"[Economics and Econometrics, Accounting, Management of Technology and Innovation]"
https://openalex.org/S59475652,Health Care Management Science,50.49701789264414,1006,508,[Economics and Econometrics]
https://openalex.org/S112489639,International Journal of Computational Economics and Econometrics,50.524109014675055,477,241,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S77392188,Journal of Marketing Channels,50.54347826086957,552,279,"[Strategy and Management, Marketing]"
https://openalex.org/S152972827,International Journal of Lean Six Sigma,50.5564387917329,629,318,[Strategy and Management]
https://openalex.org/S203223212,Journal of Promotion Management,50.622009569377994,1045,529,[Marketing]
https://openalex.org/S4210219734,National Accounting Review,50.6578947368421,152,77,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2735890421,The World Bank Economic Review,50.686641697877654,1602,812,"[Finance, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210207936,Schmalenbach Business Review,50.69124423963134,434,220,"[Strategy and Management, Accounting, Finance]"
https://openalex.org/S4210181022,World Journal of Entrepreneurship Management and Sustainable Development,50.74626865671642,402,204,"[Management of Technology and Innovation, Business and International Management, Marketing]"
https://openalex.org/S2764977819,Global Trade and Customs Journal,50.80956052428681,1297,659,"[Strategy and Management, 'General Economics, Econometrics and Finance']"
https://openalex.org/S151220816,Post-Communist Economies,50.847457627118644,944,480,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S4210189864,The Economics and Finance Letters,50.88495575221239,226,115,"[Accounting, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S50758683,Revista de Historia Económica / Journal of Iberian and Latin American Economic History,50.905328504914635,1933,984,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S187200255,Competition & Change,50.99075297225891,757,386,"[Finance, Strategy and Management, 'General Economics, Econometrics and Finance']"
https://openalex.org/S89389284,European Journal of Marketing,51.01246105919003,3852,1965,[Marketing]
https://openalex.org/S200768828,CEPAL review,51.05853051058531,1606,820,"[Finance, 'General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S165881774,The B E Journal of Theoretical Economics,51.08359133126935,646,330,[Economics and Econometrics]
https://openalex.org/S23254222,American Economic Review,51.08642578125,8192,4185,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Accounting]"
https://openalex.org/S4210206337,Journal of Accounting Business and Management (JABM),51.162790697674424,172,88,"[Accounting, Strategy and Management]"
https://openalex.org/S149146142,International Journal of Innovation and Technology Management,51.16931711880262,1069,547,"[Economics and Econometrics, Strategy and Management, Management of Technology and Innovation]"
https://openalex.org/S2764661209,Asia-Pacific development journal,51.196172248803826,209,107,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S4210179731,Cuadernos de Administración,51.19798234552333,793,406,"[Economics and Econometrics, Accounting]"
https://openalex.org/S4210172917,International Review of Business Research Papers,51.23456790123457,162,83,"[Accounting, Finance]"
https://openalex.org/S1014724869,Economic Research-Ekonomska Istraživanja,51.362215274676196,2239,1150,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Accounting]"
https://openalex.org/S45181156,Transportation Research Part D Transport and Environment,51.37088204038257,4705,2417,[Transportation]
https://openalex.org/S196354030,International Journal of Technology Management and Sustainable Development,51.37844611528822,399,205,"[Management of Technology and Innovation, Business and International Management, Economics and Econometrics, Strategy and Management]"
https://openalex.org/S2737226017,Aestimatio The IEB International Journal of Finance,51.388888888888886,72,37,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Accounting, Finance]"
https://openalex.org/S158011328,American Economic Journal Economic Policy,51.39211136890951,862,443,"[Accounting, Economics and Econometrics]"
https://openalex.org/S4210228296,Rivista internazionale di scienze economiche e commerciali,51.42857142857142,35,18,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210175454,Management Research The Journal of the Iberoamerican Academy of Management,51.515151515151516,462,238,"[Strategy and Management, Accounting, Management of Technology and Innovation]"
https://openalex.org/S4306515836,Journal of legal economics,51.724137931034484,29,15,"[Accounting, Economics and Econometrics]"
https://openalex.org/S4210208616,Innovative Marketing,51.78236397748592,533,276,[Marketing]
https://openalex.org/S2739380121,Scientific Annals of Economics and Business,51.790633608815426,363,188,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S44376543,Business & Society,51.80327868852459,1525,790,"[Marketing, Strategy and Management, Accounting]"
https://openalex.org/S49396926,Thunderbird International Business Review,51.89873417721519,2054,1066,"[Accounting, 'General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S145429826,Journal of Consumer Research,51.976401179941,3390,1762,[Marketing]
https://openalex.org/S4210209709,Health Policy,52.0150541006743,6377,3317,"[Economics and Econometrics, Finance]"
https://openalex.org/S136764900,Journal of Forensic Economics,52.02231520223152,717,373,"[Economics and Econometrics, Accounting]"
https://openalex.org/S144472306,Journal of Manufacturing Technology Management,52.0265780730897,1505,783,"[Management of Technology and Innovation, Strategy and Management]"
https://openalex.org/S2764354898,Journal of Comparative International Management,52.02702702702703,148,77,"[Accounting, Management of Technology and Innovation, 'General Economics, Econometrics and Finance', Strategy and Management]"
https://openalex.org/S4210169096,Accounting Economics and Law - A Convivium,52.043596730245234,367,191,"[Finance, Accounting]"
https://openalex.org/S119587767,Journal of Business and Industrial Marketing,52.11480362537765,2648,1380,"[Strategy and Management, Marketing]"
https://openalex.org/S4210175221,Asia-Pacific Journal of Regional Science,52.119700748129674,401,209,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S101163346,International Journal of Strategic Property Management,52.13815789473685,608,317,[Economics and Econometrics]
https://openalex.org/S4210232289,Annals in Social Responsibility,52.19512195121951,205,107,"[Management of Technology and Innovation, Marketing, Business and International Management, Strategy and Management]"
https://openalex.org/S4210219827,Food Economics - Acta Agriculturae Scandinavica Section C,52.22929936305732,157,82,"[Strategy and Management, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S12943752,WIRTSCHAFTSINFORMATIK,52.23880597014925,2077,1085,"[Strategy and Management, Management of Technology and Innovation]"
https://openalex.org/S30207186,CESifo Economic Studies,52.244165170556556,557,291,"[Economics and Econometrics, 'General Economics, Econometrics and Finance', Finance]"
https://openalex.org/S4210229349,Maritime Affairs Journal of the National Maritime Foundation of India,52.317880794701985,302,158,"['General Economics, Econometrics and Finance', Transportation]"
https://openalex.org/S114571967,National Institute Economic Review,52.33957219251337,2992,1566,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S145471836,Explorations in Economic History,52.46277205040092,1746,916,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210219657,American Review of Political Economy,52.5,160,84,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S101209419,Journal of Development Economics,52.5305410122164,4584,2408,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S121483264,JASSA.,52.57142857142857,175,92,"[Finance, Accounting, Strategy and Management]"
https://openalex.org/S4210189591,Division of Labour & Transaction Costs,52.63157894736842,38,20,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S2737950648,Aestimum,52.640545144804086,587,309,"[Economics and Econometrics, Marketing]"
https://openalex.org/S180061323,The Review of Economics and Statistics,52.69748234980685,7507,3956,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S2764959558,International Journal of Transportation Science and Technology,52.702702702702695,666,351,[Transportation]
https://openalex.org/S2738441059,ETIKONOMI,52.79329608938548,358,189,"[Accounting, Economics and Econometrics]"
https://openalex.org/S4210177222,Review of Economics,52.87356321839081,261,138,"['General Economics, Econometrics and Finance', Economics and Econometrics, Finance]"
https://openalex.org/S109460507,International Journal of Service Industry Management,52.9296875,512,271,[Marketing]
https://openalex.org/S4210237103,Indonesian Management and Accounting Research,52.976190476190474,168,89,"[Accounting, Strategy and Management]"
https://openalex.org/S132340323,Review of Economic Perspectives,53.05343511450382,262,139,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S43415676,Journal of Strategic Marketing,53.125,1248,663,"[Strategy and Management, Marketing]"
https://openalex.org/S205950374,International Journal of Sports Marketing and Sponsorship,53.18091451292246,1006,535,"[Economics and Econometrics, Marketing]"
https://openalex.org/S106098198,Oxford Review of Economic Policy,53.23117921385743,1501,799,"[Finance, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S167126396,Journal of Relationship Marketing,53.30073349633252,409,218,[Marketing]
https://openalex.org/S206124708,Organization Science,53.32594235033259,2706,1443,"[Accounting, Strategy and Management]"
https://openalex.org/S4210173397,Journal of Public Finance and Public Choice,53.333333333333336,705,376,"[Economics and Econometrics, Marketing]"
https://openalex.org/S4210235361,Istanbul Journal of Economics / İstanbul İktisat Dergisi,53.333333333333336,90,48,"[Finance, Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S204467137,SERIEs,53.37078651685393,356,190,"[Economics and Econometrics, 'General Economics, Econometrics and Finance']"
https://openalex.org/S4210218165,Asia-Pacific Management Accounting Journal,53.46534653465347,404,216,"[Accounting, Strategy and Management]"
https://openalex.org/S4210184042,Research in consumer behavior,53.48837209302325,215,115,[Marketing]
https://openalex.org/S4210190158,Journal of Economic Policy Researches / İktisat Politikası Araştırmaları Dergisi,53.62318840579711,138,74,"['General Economics, Econometrics and Finance', Economics and Econometrics]"
https://openalex.org/S184239247,Labour,53.66242038216561,1256,674,[Economics and Econometrics]
https://openalex.org/S102896891,Psychology and Marketing,53.732193732193736,3510,1886,[Marketing]
https://openalex.org/S2764932069,Journal of Transnational Management Development,53.76344086021505,186,100,"[Strategy and Management, 'General Economics, Econometrics and Finance', Accounting]"
https://openalex.org/S37034968,Journal on Chain and Network Science,53.77777777777778,225,121,[Strategy and Management]
https://openalex.org/S4210237825,International Journal of Ethics and Systems,53.84615384615385,468,252,"[Economics and Econometrics, Strategy and Management, Accounting]"
https://openalex.org/S4210172834,Revista de Economía Institucional,53.84615384615385,325,175,"['General Economics, Econometrics and Finance', Accounting]"
https://openalex.org/S4210237991,International Journal of Electronic Banking,53.84615384615385,169,91,"[Accounting, Finance, Economics and Econometrics]"
https://openalex.org/S10997704,Theoretical Economics,53.91432791728212,677,365,[Economics and Econometrics]
https://openalex.org/S118637542,European J of International Management,53.973738769868696,1447,781,"[Management of Technology and Innovation, Accounting, Strategy and Management]"
https://openalex.org/S4210183343,Journal of Creating Value,53.979238754325266,289,156,"[Marketing, Strategy and Management]"
https://openalex.org/S103311983,Journal of Advertising,54.0,2200,1188,[Marketing]
https://openalex.org/S2737328910,REVESCO Revista de Estudios Cooperativos,54.004576659038904,437,236,"[Management of Technology and Innovation, Strategy and Management]"
https://openalex.org/S141081643,Journal of Innovation Economics & Management,54.07279029462738,577,312,"[Economics and Econometrics, Strategy and Management, Management of Technology and Innovation]"
https://openalex.org/S107261186,Journal of Historical Research in Marketing,54.088050314465406,477,258,"[Marketing, Management of Technology and Innovation]"
https://openalex.org/S4210210868,Revue internationale P M E Économie et gestion de la petite et moyenne entreprise,54.26929392446633,1218,661,"[Management of Technology and Innovation, Strategy and Management]"
https://openalex.org/S4210224898,Journal of Service Theory and Practice,54.29864253393665,442,240,[Marketing]
